cement_kg_m3,blast_furnace_slag_kg_m3,fly_ash_kg_m3,water_kg_m3,superplasticizer_kg_m3,coarse_aggregate_kg_m3,fine_aggregate_kg_m3,age_days,compressive_strength_mpa
325.7523843153024,57.921841846009194,43.73883938953691,198.00797176790127,3.286296269744401,897.4131894030523,794.9380832082468,90,72.30933395811083
492.63657453273606,152.48730229560817,49.98582810846708,189.02450638637015,2.7478920781778995,1006.2331349619122,747.2201086996828,14,68.98075723656915
328.54452553465836,62.68410293826145,24.99184532060565,203.66987333779855,4.487318643255016,1010.7169915259597,878.7081874884917,3,10.924815364774929
356.77828200902997,79.21284406612278,62.09030652710734,156.4391826524724,3.923904483019723,892.1487258635402,810.0709224461326,56,80.0
347.7000881746601,78.44778203292408,67.64666124646818,213.34448223102274,6.595687559791533,982.4705470095987,761.8758861424607,28,60.462054966372186
332.5695625652899,126.84773130833324,40.958193343338394,210.46477243424516,1.281326456679885,1039.931760171913,695.6328444959622,7,27.11411008786517
284.2365377679827,91.15150965123917,40.59915704480997,194.71243994491493,5.090982952661504,1036.039339501808,728.5123989024704,56,57.552460545206436
337.9484610246634,137.432262180212,55.31756459304097,215.6359781754212,6.116672846423411,1050.4287853384271,668.6895907518323,7,33.319930704970254
261.3587392731214,79.79528127268395,41.265605279188094,146.86753584644453,8.71329487312391,1029.0964730137443,800.9778838732136,90,54.793847693624166
288.15906966299957,108.36982486671405,48.67734770748355,169.51103727474697,4.03646805781305,949.2991340729944,704.2667526172484,3,24.167531607511478
275.7318226085448,74.93958840220728,91.99443578333032,165.29393078636096,5.6489172087050346,948.6099373351157,778.7551589985167,90,58.04570864172768
304.09370696931614,164.35447383320167,45.059485985080066,194.42958647514686,1.3922744148752701,880.1048602006124,909.6081482888296,56,65.46647690716496
415.73292833367543,64.37204742911462,42.83319695957556,158.9971852079571,0.2160875913739524,1178.4775039185095,895.9439658337269,28,75.01718352458302
206.6367403704126,109.29462130681082,37.049163887296814,195.1499029867497,6.6895487515634,1001.3450364619293,797.4178484717905,7,17.37903514695704
334.31300951872566,119.01330642796296,64.88383942999873,207.41072287993427,4.9888794127038585,977.5146944205148,793.0332219085481,3,23.660063471616844
219.36420644051742,112.41397292354495,46.37551653563794,193.90405800168,7.357025379596846,907.1207918547541,950.3899639536806,90,44.46097708303744
276.4034067105283,94.44137023366875,37.01253923357148,185.67502047323003,2.2531942220605017,1293.5657902327778,841.660489628697,56,53.516734680390435
354.4475298483683,96.10537900799721,76.42608064546025,160.242533181985,6.039804279057505,892.6671967777104,773.7754832098782,90,77.26723602770683
303.21400095477316,101.31434415937329,78.39206009027274,163.0629806774927,8.737635681087706,957.1152074393926,685.9185506303638,7,31.082781468034504
246.1127611035347,95.58993995114534,37.9915286852259,204.99237810593334,5.839411216714532,1041.583683628606,831.5098574531795,7,23.51239804554102
264.23481453700157,128.9163735038473,12.669200972787678,195.58698007810665,5.5531630111820975,1060.0212965744279,866.345901806629,28,43.28010998183583
333.9798874467338,166.31569004774053,70.15027379673845,179.21960961244912,5.0171121616487,1095.7932055215683,749.4678780389085,3,24.923629635692663
263.48166841414314,83.27524644976499,36.30740348479992,171.6418090846822,1.8582370857481756,1180.7608507769264,823.2962204110426,14,22.168564989972253
310.8229294790987,58.905910612627665,65.81251198325538,139.48384253777246,7.711145871420696,1050.6157655460713,770.9141364067976,90,70.06267562298294
302.2785919951907,97.35153854946236,10.597923645763288,158.58295162631123,3.7782847203898684,894.3969200033332,785.2774080640797,7,29.344583963725174
267.4199826197091,177.39128012962954,67.85194676598618,218.22838174279445,6.008966512766034,974.3054874878219,600.9742353950135,56,42.2223243434115
407.19720446626627,75.88976296090807,25.776561414384375,154.39088857995065,1.873931386857493,1030.7832372513885,782.2574877027091,90,80.0
331.6959511159006,149.17350416332204,64.61528238133049,183.7895964244216,2.641080670984439,1206.8226041505823,877.5495441926444,28,44.63756491766597
198.74287066711963,150.3310244222932,50.28546135672868,200.14887946390397,7.870174798444471,860.2194521575702,749.4877955546754,28,27.502990484036545
309.3227157384714,83.39235274876016,30.921211612067104,154.90154663995415,4.305395422084314,1120.2576505225227,804.2021094572253,7,38.791586512170625
266.9106767615806,117.06949237555827,41.85927374146439,183.69420949562166,7.906550952085089,1017.9914369546417,739.5239434646463,7,22.937578067037187
342.6216667398112,148.85189869385613,63.726369139134015,198.7583107502131,4.843538681882964,1083.783053522948,828.8353341034218,7,33.6491883760937
260.37396307836497,88.62616777037539,52.117889062304684,180.24998643814502,1.3162044540842852,989.8005283364068,782.6781441971061,14,36.24761496912609
294.26317792665503,93.89258919692915,61.68825960944969,237.36806111333536,6.784135199463441,915.7567369873674,724.8606767454395,7,20.643835106296958
325.24936394902284,82.54957258154069,89.52881169030971,146.62801482243609,3.820215364488784,1075.0872779401332,906.6041174132102,90,77.64524720501892
343.2877597085061,69.557298079214,18.715167765778972,201.1745705976776,6.397377627034087,1065.443102710562,874.3145610825773,90,71.11660819496296
239.9851796472112,80.52167364801979,82.34425149937248,176.5439652520707,5.050421735080164,1097.205696573972,751.607458885746,3,10.0
283.2749382079526,63.2817919971323,52.087118750464256,195.4384030967335,1.9137635441142593,998.6695364621364,839.8230647534222,56,54.9462126772186
276.2527344419522,101.02250404777678,32.02431903353744,188.82614303398492,5.328589530741138,940.0177976680151,842.9929602256304,7,24.91860002157701
267.3335383713144,76.90080306824075,23.393727485220204,165.33687605780005,9.3924462843056,844.1213004976158,851.3840988008941,90,49.32084723130174
388.27271201405483,107.01357735372243,46.21759218445933,184.57992784918682,5.985972917028919,1081.9373268139407,664.4595283203938,90,80.0
320.2490855480478,53.32313061389118,68.4330022384892,142.84197097203426,4.884964493989074,1042.3889482443985,880.5285232826102,90,71.23566701070605
236.95580228324775,109.92640696643372,47.449017592449316,192.06495001142787,7.150686803913795,903.4217367136041,754.4240829659415,14,28.426774171072452
345.8930973527388,125.00586884826774,80.22309860494695,185.9631693198105,5.4213369304062216,946.1426326703375,771.3737653246986,56,77.19645418792875
406.10780985063167,40.187930722856336,20.97648619896882,192.77320337286204,5.4190684605255885,953.324118804856,1011.0305401808159,28,70.11858266852593
351.62326302755736,111.22169709542716,49.75822104307891,201.162366501743,2.816749655681795,851.7015568017582,824.1498704576809,90,80.0
224.03150170229932,136.83006977419876,24.952131111737618,187.35239680419423,5.467696051579197,918.2317603394866,769.0942019642259,7,12.252209916933463
275.78829635668745,63.710769439263835,57.272637652499355,182.96178839596553,7.07088683283389,886.6169643193646,623.5764501795275,90,66.03876175216706
363.34555745933113,150.1771716051311,67.737747801946,162.37863326677416,3.3278756957999507,958.7520988112063,911.1811307157085,56,70.3839406792331
264.61652671906097,112.57057028098136,41.584764126378936,165.75558472701897,7.848991642493895,926.1302501670438,692.3832263353117,28,39.168414601559725
322.1909714073114,78.84964432724773,-2.084277132542681,203.73469240354663,4.816587951709748,837.2995079133251,719.7248877200398,14,33.70531103697867
338.73170267146685,98.32692767026882,53.97896293592989,208.72670811411956,3.2244609769229187,1202.259023056948,773.491816072972,3,22.497201488932163
253.65347642109586,116.74980737565167,58.73477103467019,175.23779127375892,6.995264153840489,1125.254073102923,913.3129433360234,7,25.71041489080906
297.02373219691,102.28016174237234,58.08589509923395,180.9200549450655,4.426411528523461,922.0980578480014,861.8591989332607,3,22.239962932173047
137.93663299654636,116.16267977339108,74.71564383644308,161.9077125001247,6.519029774972216,1027.242139665361,787.3729992127792,14,10.0
248.7806179332855,72.379792207619,28.578926407019022,203.4551369053489,4.4164827354829255,1041.7465089821294,824.6633650911057,56,45.810332144433296
287.371592430342,105.08082472108234,63.60432210900899,193.30833647383557,4.880347712940193,1119.1085854773478,751.9691445703115,56,56.699270620917346
237.6108409017575,57.588565092850594,73.8501502495595,218.824348729275,5.987120408668583,918.1394973339922,811.1722951652281,14,26.8282452335726
381.62056519658177,96.66321815953899,14.428248319869667,162.43353845640522,5.581794115180012,1109.2106783982426,805.8669395822509,90,80.0
228.49293110196837,72.8827707560563,56.393036518379546,172.43984201963565,1.008936439096523,945.2094695793065,877.5015916545083,14,13.31832800501857
277.9977756651508,77.934101722307,39.91640337984657,184.62891845051143,2.7575125198112165,866.4137595831387,877.3742497951159,7,29.153638398921053
306.53702886430455,137.08279525631312,48.36954653796708,192.9297907545154,6.858819969581631,1072.4136559314497,839.5181905764516,28,48.293195896470074
372.06366445330576,132.73930361782806,56.95352967076673,175.68664724904735,4.735726822196906,1129.0758424122428,771.0121953963118,3,27.746791098644845
228.20689244102803,118.27414362721531,40.255428717728954,162.540778190926,3.9525373944571562,1258.7908973530684,859.3457835512102,3,11.100024498606171
358.158187607748,67.23061705982263,36.48583841676776,197.62815057847143,2.2828519694850513,880.0274734909787,792.6425227037563,56,72.5393044894489
300.51165305097936,90.50774650915594,50.68304834976049,194.42270725091163,2.840527357448303,1069.891968508079,713.4468505029494,90,68.52444335925087
250.92456744760244,136.3929309993755,28.255081222743947,161.6745179887255,0.9564027200761052,959.0198756206466,767.736976647125,56,38.55363157098833
323.10517371316354,104.25150740919715,28.283497422296293,207.1088560221099,4.797438562596934,1078.335871052403,806.762158702746,7,36.47911399202758
309.9529847786735,169.5798861994508,63.58746565913007,203.40397418393206,3.803124838837906,852.9510448768749,872.8172626931796,14,37.932872077972235
269.98915614206027,111.79953518183116,27.02411929682688,182.68592994495586,3.0668242180293697,873.7230224301436,785.3177462274277,3,23.31675895989374
303.490104249501,105.76147349470095,63.32625001818424,181.59195724752072,4.8637531496640936,922.4125176833517,703.2641031008316,7,27.290308179269438
280.73432015691196,90.72650607392495,59.25182585707903,191.08115542231815,5.727941261705476,1007.8964045668084,804.5393346637455,56,49.73022037932947
305.6758672625624,104.00622714346846,15.483865424188068,162.76593859487483,9.18639586441989,935.8918733461644,809.0764832045242,56,60.40188581236863
333.10653372605236,95.42590490858369,36.4487069532869,180.60062958328163,1.9762331608735728,1065.905434391342,814.8670103122203,3,24.74570505027916
379.3008408072676,121.24326030065771,73.88218806094744,136.9523291078164,7.318762086601044,1102.6894618257913,873.5897212763545,56,78.08357076263498
238.10922505865756,128.70106950383752,30.376689377206368,197.5291129100587,6.946203122030144,1059.9577541245355,881.5138592071919,90,49.97495869598346
406.65166873281333,76.42031618476152,40.711914753812245,148.7701355511628,3.4418145212465987,1161.8787639660868,752.4631302094667,56,80.0
202.3956100238749,60.063011393266656,59.24121786503793,210.06839656857997,5.406471909172062,1041.5826629455344,750.7085233560845,28,23.49255883850415
292.41074524822085,44.913838806901104,65.66781018565192,173.397598120671,4.084733501324769,878.3103289659833,716.7841031235621,14,48.91604862158514
329.41586032422885,115.23973980737631,44.969222279110085,175.76666036137647,5.371377160837477,1136.337651353834,855.9052536224381,56,67.70718034692426
314.0495933867516,66.89900181478379,38.049796106167165,167.4453218783099,8.0182620268091,939.4843764394003,915.9056086670172,28,54.39875253993304
268.8650240089703,35.41328221142551,78.44739723397015,174.23922252155847,6.211212465262626,1091.041849968557,774.7934457672861,7,17.63051254974927
289.5938874821362,111.65735813592892,84.77799327595159,208.37062690296074,6.017216746466884,1157.3734216555106,780.6855548220005,56,60.923043911554366
275.34995326705837,174.78998552298373,69.57716101563591,130.2438268692984,4.139381360090715,1045.66880107304,917.342604551918,90,67.97533352185077
270.53176215278944,99.8178726538032,51.70636285130048,205.53930772176375,2.0318866701513296,850.384118683535,840.4446282572006,7,19.360296576599872
342.48010485105124,125.15472323354925,33.834685567181474,186.76046962203415,4.583063578919184,908.1787833490208,834.8988563840844,56,73.56050639572658
317.85077429825236,102.45488075642695,33.39111186886869,155.8595670428557,7.41321630972783,1132.2744466885135,704.7266795221019,3,23.873652340956045
265.3545202369673,97.03331040426572,60.450282105315154,158.49375213901524,1.9456642868207048,983.0877314357184,854.2982455423535,28,42.96262660422532
344.9799937716625,127.57229448963305,58.36796441777368,213.52786054416407,2.88982126364661,1007.9573534942166,725.6690927592193,28,62.158118400915654
315.36497604383044,91.29176367434046,78.03197185892859,161.08986240114538,5.252535472468137,1075.882441616361,709.2783851252034,3,19.08185067799034
340.643105941948,108.02176942215709,63.00900185072278,156.93298978808082,3.030690430305475,1069.6322862080324,772.2582738586631,14,43.29823198649909
331.4814420961806,109.6509341858804,19.93839396480364,202.74629084729457,3.414953105769575,1027.8799812385462,753.1365821241047,90,73.56838876251261
258.5502494538964,79.95728639070853,71.03895235445837,186.77105752571828,4.152802836543646,979.1331628779534,782.2720244491968,28,41.72433940021279
271.99094799015154,129.7612704860957,30.03878745371174,161.241488469272,2.268765191619701,968.7331554267643,684.7214692380065,7,31.254656870844595
337.36468025616307,94.75120729913775,42.32057456095297,184.33249950809238,3.0517563075672633,1085.7898825291343,876.7053045174138,90,74.40768014942897
330.5185132716732,77.32764521521466,55.00400412503389,159.48494632719445,6.4068558335746175,1055.3569531067794,890.2149035613143,28,51.74823418121457
298.9549203017926,116.09529530711211,89.9133497956793,202.0164279684521,2.385260435538072,974.2699999382211,644.2126020687349,14,49.607243036913495
305.8663691654391,73.04596054626889,112.19837112010723,201.22741929746266,1.8042557310103247,1108.211231299314,878.2766244533241,7,23.210723931823484
363.88324478942127,100.84543472107384,62.134461182723655,190.64012397643887,3.7399500409322113,987.0965884870217,735.1577096142698,90,80.0
270.4214305582085,99.7264301006739,46.33606762559224,187.23322122494034,6.463911005019692,914.8337825665607,868.5580429586229,7,28.167291893556317
327.3548690585019,132.57686697494734,60.69011296961101,215.22376249734748,4.606156384006221,924.1029301096655,794.5242805866867,3,25.29686058210394
289.8903673783053,114.24094698639858,67.75310851747672,179.9937265477645,4.070837843768763,902.1259163690233,802.3020451264799,56,53.34822495751706
289.115939838639,99.24919123764569,43.586647488856165,156.362517491584,5.0887175950312145,972.7589983396313,785.1921880463025,3,10.0
354.93884259935953,124.53298897600861,85.90422711824644,188.98947825664612,1.508585134280696,1123.3724278336192,896.9703363386789,90,76.45350762959768
341.2708174494015,141.7062264705194,54.60141518382804,221.7209409907423,5.989411307550065,919.4904818969492,700.8329589979977,56,70.30154187502202
340.67548180003195,116.73430919055586,59.95486178182789,159.70481013628296,5.766870062807288,1018.8475761018103,848.6272270988006,3,27.425533735066995
365.27394035771647,100.31057859530142,63.318485041089225,172.7707446661203,4.181383051808558,934.3310654372586,888.106413191164,56,77.73188483556046
301.05019208163793,60.644913029495214,58.43173221228911,188.32892076202904,7.011849023592833,973.9690958728562,857.3072064432329,28,51.733109999016136
334.09764856474817,68.04659010773882,66.77881000939225,178.9219030198852,2.7450078020939226,848.9958788014748,985.9759131458734,7,40.72649263192692
284.4866621703272,90.84325886935997,37.65493626906154,160.35392839245372,7.255817986507138,977.9461770843462,757.6842589820241,56,52.357053381184755
316.2083176244221,81.71463393522151,38.833964921079385,202.43715712460943,5.308987331190503,980.6294620195038,876.5843858074825,28,44.444820033402515
293.49284728161575,94.39086091043661,27.9969153405661,226.4008144403452,4.326894820243654,1054.0287944035695,791.5127491726864,14,36.164039989710204
304.8497982496359,101.69949774691321,58.79002461240453,183.92262918047814,4.9602527292633765,1022.328091325537,898.6724861082135,3,13.821511795441292
329.75785127184565,115.89078263070192,65.57873007024229,161.91863420528,4.785470468378117,880.1607875047955,799.3848803422904,14,38.52500737306026
259.0889658383264,97.88503665822726,59.155457323037716,149.0207894989305,7.440565792835434,1108.4198244043544,768.9699374510025,90,63.05205031043334
404.619363784273,114.59504931478605,83.48984866695075,185.1595196244236,2.846641745057973,1021.0303040221995,904.4857763097303,28,70.22317222068189
249.6991309250149,101.9342324443036,49.88807962341907,202.07754686632515,3.4749615217068035,1019.8393517177486,760.6750448784856,14,27.76667199605584
239.2905693606134,40.736003009383865,63.37483311185025,189.50335492990763,7.07260578414496,999.0817646614861,686.9819392879555,14,26.808148691976818
357.9055436750034,71.81993818543737,28.165982477213714,179.95192318162293,3.8089301296322815,948.2242552777781,758.6522493460938,28,59.67216394603304
339.5831346981468,95.67737332835154,42.25800595051198,168.21456696421387,6.801066154663183,1021.7802339748727,849.5226357270826,7,41.486245688494314
331.2059908526078,63.709157714766775,63.91075515131555,158.15672734563822,8.398871966017419,1047.5588435928582,911.3631001269673,56,59.83070627184086
331.41727546321397,117.99786189988613,66.98204221486287,196.69502652649766,4.196409946116733,825.3104308654445,808.890350023721,90,65.0987884547624
299.3876613576543,145.92252497031092,44.12066104671636,198.2754324277117,6.362724653150611,946.1239162653904,905.455765378722,90,59.59747860079718
255.1372814257084,136.5628555509195,48.56801496283866,149.08540426618532,2.692615437320283,974.5053029596411,691.3460062817925,3,17.443895707242085
303.79022790968634,93.59671387209376,19.64252506638381,211.79677956361368,6.509466596135619,1025.6170605694278,764.5389228145677,56,66.4950716966307
266.14191442439443,144.72178410549856,42.85941598386781,191.48142441788002,5.3988479719735345,1119.3311005927126,776.9139906276719,3,18.40354908066615
348.7559866708876,104.46002371606335,67.80766327039572,207.99189290291588,5.94607656432043,922.8259185403217,790.8352458021984,90,79.69403072945384
292.6471309248931,89.88742086645883,61.50410032213132,153.1574450302977,3.70885585592921,950.2038153182158,806.7275510600157,56,58.29299413870432
258.7251401603744,81.5979200937718,60.013314427624195,152.68351689169123,1.677833168865655,948.746588935345,855.2728765913754,14,26.56662535826391
283.93070791735033,90.92590940535615,50.9954737436192,177.02061380465406,6.006504129499009,919.8472409895459,764.4154529463608,7,29.626531828758367
320.6465727137812,88.35469544376313,50.14126317256353,190.05568853790388,0.873193695041091,965.2813504887738,811.12229495625,14,51.6916581263597
271.81377235980125,105.11248667126463,36.793577210531055,215.92721645853928,4.36529901551493,1077.080221998797,796.3901687740758,7,21.17287520228886
258.8889802216784,104.81721943149594,63.976568404050695,194.12157827630264,6.88236373283994,894.6164504635655,725.928807688708,28,35.78791086659897
312.18436057459564,100.09138060460243,58.4194588877878,175.14637446375934,5.3837954717460725,1042.7814395152902,790.9066648734852,3,19.242053560718908
312.24832855543616,113.1081450923905,59.84037695985599,159.47261584668215,8.896685289579626,829.8097769981664,788.5072376082305,3,24.42768692328435
274.6528412314435,135.71938824359023,39.47930314664839,204.600011454383,7.050218305163547,943.8662003557794,786.7935547997563,28,41.901710252048545
276.44808471908385,128.4866240632397,6.9331416025751125,160.7058914849857,3.692203223348847,967.0510699782014,802.540756526516,56,58.80828060540564
311.6024968678818,55.453060946502895,71.94305423507392,212.56937109544643,5.054626759702877,1167.4859672914065,806.0538832490709,28,48.652010668516816
227.5957829251338,23.382365952941356,40.42325087983192,174.3123070078698,4.905258594911128,972.5197695247311,765.4163856714135,90,44.80986216756229
229.62681128117225,128.02959733717822,32.74448471913759,211.811641452357,1.8356464733077456,779.8756526549082,901.8171787177012,28,31.357762971841606
264.0777889373782,58.993639047537364,63.86957823827987,193.57862580118558,3.1192021670312933,800.111109313875,706.4415496637587,7,20.09772779187485
289.32764241440765,93.2570379432195,42.15974720161741,177.26009021115084,3.8784781860402795,1003.4029586346682,742.3223913224083,90,71.70639938393734
315.5453782799002,64.89660921821921,71.19872768093244,169.61207256347745,0.9275589942881268,1061.3770855789908,1022.3970899378844,28,56.49189615473776
373.7678108474776,45.94058687259941,62.34011899153395,173.18184245307842,5.094986936503286,1037.5455857627253,716.9606916008617,3,21.142303311681918
342.88298116010094,116.24388184614364,63.67138646400955,188.56633384750475,4.501856310693919,1016.7570105800991,691.6996260232193,14,41.699546532837815
292.0030735018286,122.77465480907941,22.680885775989314,181.54312992435433,1.6542121973768515,1116.2259597505667,858.7581396000975,7,30.752521018920827
299.04918960486555,82.70468797819842,74.23887970772802,168.12377183862588,5.8084257305546645,946.0408779262868,633.8304116980901,7,30.76546565060625
249.87353176810956,22.26873123565271,55.22501062467712,176.68737179364734,6.431745489381919,1089.4910556026825,781.1780872022049,56,47.882989646194055
299.0743432003805,83.61266655242551,42.61445721507594,181.571540594383,5.454068957729778,836.7985114973583,971.665994006119,14,37.39254489657782
285.56706805399307,111.75412016207639,52.86776934684502,137.42531811170375,4.35186364958206,909.5052167061933,676.4051262277279,7,32.34213487057131
316.1359280169045,55.63265293677614,14.475295342033604,189.16336229577396,6.18288430350371,819.2958605068184,641.4428411409029,28,50.415913282975545
258.63845282238384,105.50079759337467,58.173056229613415,160.40557550566388,6.360440720953382,972.5154699330208,680.0655038433841,7,27.304228980485853
325.9673257120586,99.54070452481014,29.412569836358568,156.9333519358851,5.614807139439376,995.3738782733658,871.8687654677589,7,38.12786299786413
376.6369456501289,117.37874498803265,22.94659428312931,146.2531130577858,3.350775499130478,1011.410149222652,889.9821375988649,7,49.4271624083657
294.5619925771571,103.5874110524246,19.55281627564218,144.1221500426422,5.553201531022362,1006.1883352887136,758.9928962417193,56,57.187443180020665
320.0855861049471,70.80793177355334,72.2537674997985,152.89104993775422,7.390961301650957,907.2446669188272,854.6569923200855,7,33.67123450068982
334.5071995855556,135.89714504993475,37.41473212614423,165.8195808473902,3.8067418827765396,980.9759155586785,911.2204262009592,7,28.77024048365012
279.93897640570816,95.2441128091909,80.67455419832999,219.06518275053136,9.195878678264862,850.2553331394251,942.987713154386,56,60.07076472083207
311.20462409052084,99.18086381470205,39.28397073895404,169.4824064820959,3.948738132029231,1136.3228975132251,780.2931775056121,90,59.42055340347562
300.62962003908973,72.00196122780412,15.852840848141064,183.55500212536063,5.064814026680272,969.6373927102,615.8822625864011,14,46.908980365655985
304.8838049274416,86.70153246425468,27.66951120102682,188.00962773012657,3.6550288079873274,951.1113880956309,734.3296862072251,90,66.89854967714837
261.3495108072267,73.45591857919297,74.71623240013878,182.621303724317,5.446541671840522,1158.8940328444082,765.8556644051794,3,16.232252243711372
301.22550871294715,94.81161820229731,46.88203644126665,178.45113078548013,1.5155566147294497,875.7753466450771,779.2848962737288,56,58.2168220423412
324.8999145622725,151.35125440427032,39.034254070187984,156.09412472801512,3.9079164023665576,887.4412885968031,784.9712479193024,56,66.22610250924998
372.5571803897521,58.84296571205931,53.20036451705575,209.01855096558424,2.8157575993028656,890.3779675131435,889.5115678344536,7,40.45521677586992
347.96354130426033,51.593158063697764,60.0356547233509,216.14393287275772,5.270676695784582,993.2128618300518,901.9542741350065,7,25.57188817117769
407.65912287557785,144.13510982480824,72.34797631804922,146.3468261175463,6.988894751017815,1043.1631629637598,786.2661076860173,3,27.81628329996081
261.6326218555975,93.72028968544402,78.96998459785853,159.5194281822724,6.2920123742291025,1073.9675468117834,887.8787900841455,7,20.78304639741718
343.6160318360339,79.92781784020251,42.80462708421828,174.40379315245988,0.25668127828221543,1257.1995317494968,828.6129093304871,28,59.93877955243664
309.1671002869176,131.19714062188228,23.479046278359235,160.70924410179617,9.08413930585576,775.0567545799236,805.1604778290057,7,31.770305823394665
409.4901466608836,81.83153380789408,41.730696777534476,190.11931106911732,5.590559881241736,1060.8735589124417,872.5235325687971,7,46.38036042743579
259.5850857322424,154.78029140640808,55.20561013165772,165.43455595186774,3.4470017190139997,944.2869427427769,805.7801638590332,28,41.78278828867145
258.0139078909612,120.33777614017808,30.72482147578778,223.30112135613206,5.314255837981881,941.3584851111226,964.6248941678209,3,15.867874093872754
270.0303677277989,85.36265775562892,30.85698170209914,203.81097188687193,5.352379645005385,938.0227871746123,684.9271066564353,28,36.666823904454795
193.80521378450965,164.7192463979651,56.87575763099771,184.2514806126443,3.6663025660968724,909.1230329192026,758.7863280726385,56,30.45491051643535
273.71224891596194,81.82855230989985,49.026952968590976,200.53972526639464,5.395833334684151,1168.452483460345,789.8784882436839,28,46.9769979156722
262.0433669223151,122.26286116027921,50.65593990823173,202.11800848714617,3.7850554247593857,1084.2297327013903,835.1562152366392,14,34.60165765668684
307.5196893238104,108.97877741219476,34.83009330599861,168.72105023883515,4.191276014619954,1002.3195978557375,901.4368389682471,56,53.79464646945122
317.087798788858,139.05223868196396,45.39198571588465,163.67565510916072,3.6274417284898313,1135.1015752487,798.0481146211075,7,27.539042685557696
393.8085419607943,146.84533590180558,31.515337114633912,181.56286125939295,2.1346574205206945,848.7471034701125,686.2216280395035,56,79.9795819179188
347.5211919093025,100.960124471973,67.80396822249574,197.2327224899589,5.291672940430768,866.9294868669074,867.4011117164004,3,21.56331869352376
271.15481721687985,77.3974638896145,70.70498669447505,182.78120797306835,6.170598873032676,782.2032267805312,860.3967012913572,3,14.9861998543162
255.0792664325821,113.7991642881735,13.076242755238127,148.46007035618004,6.029767192152745,930.0585459876712,644.6513072496475,28,45.28701029869546
324.5959585753253,79.66853890743681,31.4097827961518,163.94351112098315,6.639850505270468,1016.1698526704753,799.6956693063361,56,66.96343057224502
233.9883396489679,160.4016174257987,20.069414898198417,178.52054272811245,5.648680420029736,1010.2858577932334,672.7886535455762,7,20.807781795848783
391.5729382927177,104.09605993248212,36.99952131186204,178.4866879134834,3.934549003566193,1014.934191105988,746.827912199835,3,31.378440195663387
358.97200603606433,89.04035346063674,48.331240604192786,219.45084353579617,6.679327728862377,858.8943168933918,727.775285842976,90,80.0
276.5412173947648,105.54040917594725,21.0070956060294,152.28024115202004,2.28496492031613,1080.3154742614022,864.7411758593589,7,12.459300031574443
214.34327354545613,59.58621131410911,31.562803737493738,190.1117848367175,3.1986572349750397,1023.9627518238998,809.3464139337747,90,38.67148570167281
367.69361870827066,70.85157884468046,29.92085255837003,209.7822621665658,3.071599857153511,1073.3054281465998,697.1527199395177,14,43.961089991435315
294.2730077373691,136.01241723833277,54.14534658797888,225.42899490845593,7.1601121182786205,810.7237822409948,870.4052770365873,90,63.42671174566922
361.8908155986731,80.29317163085813,51.38688674072501,171.91205153632077,6.885577028280151,1031.149085879779,685.2955340857268,3,23.27307110412515
220.27861706028165,68.59267051954181,35.565248933254935,189.828589054404,5.97461047408999,881.2234760082473,826.4091032376755,28,30.23115457338005
270.03124885231136,116.09958257581859,53.53641744278796,191.39520714397293,7.1438597304235945,960.2676747448638,734.8791464566756,14,36.647842173789684
300.26218498590913,135.57112463988992,39.06639830825469,183.9096346310658,3.241434435176024,1053.4364898636384,770.7458333975584,56,55.43390421328308
302.3490296882371,121.568599319952,44.56689779347894,178.0230959752139,5.6971902397219605,1009.1093606255913,840.3416598430707,7,31.4739358250106
277.4967264260378,129.8814305741745,83.46904180597073,188.71950779000093,4.749651143233671,914.8460020220681,841.7159519247623,3,23.40218004954315
331.14249661737495,77.29614734291619,76.80922103580696,129.3550782956063,6.693764207769828,1000.6273156184418,906.9575258844768,14,51.182949085502194
246.61897853087027,57.34567999774469,24.008375261448048,193.64138980125261,4.769551534895605,846.8464684756357,793.4197040262837,14,19.760252711139692
292.8810257489353,145.0400095586646,66.5946483575835,182.52355807323934,4.230114223179838,1115.0267395898295,824.5160690370673,3,16.378225195632297
306.01478158559496,90.31960483473593,66.22793108983184,175.55050206443468,6.08181703712198,979.4715980503748,764.981014207654,56,62.16741941487405
325.72194170293744,92.47500950634858,27.034734224947634,220.93724391439116,6.752338334382466,1111.8549944255326,814.5591906098238,56,65.04344162654671
335.5807439044445,139.84582425547174,66.37555287509721,166.50131962418897,3.6633096103063965,947.3468312903957,835.1588838406809,28,55.31506195383082
243.76789540810654,116.68690028201979,80.75863836825106,171.9384802186994,4.877848657295248,947.6424011593417,792.1352122036499,90,47.674454903567835
223.29429146321888,113.67663316244823,27.549103875111722,219.83106604409468,2.8831187327166945,923.5813213362153,655.6999612726003,56,35.78852190037481
363.88384109492546,164.95007034703252,31.649943579714726,163.35877390300286,0.0038779650141211874,1087.6173931693074,826.5176717064717,28,56.85218146983537
316.6157005989796,80.69445308859571,70.35322933687004,168.9976943412692,5.400919262827458,929.0568842671524,829.1649181884366,90,76.2338617539331
262.5756731721723,127.83520384243711,55.42990621651296,177.059491531383,6.217810712509264,1064.4595432415176,745.5861218921639,14,41.41045095361474
377.55759877612616,101.71039374691253,61.02952550479046,196.814689642591,5.524133618173451,961.754760233071,697.2490371141988,3,27.718090770964036
