plant_id,country,region,capacity_tpd,kiln_type,fuel_type,commissioning_year,specific_energy_kwh_t,specific_thermal_kcal_kg,co2_intensity_kg_t,technology_level,ownership
GLOBAL_PLANT_00474,Japan,Europe,2295.846690483817,Dry Process,Natural Gas,2014,85.06697895743507,3785.883366199852,911.6979427640129,Modern,State-owned
GLOBAL_PLANT_00475,China,Asia,3702.768326953671,Semi-Dry,Coal,2010,113.46089654453525,2832.3395833355294,790.7400604731607,Modern,Private
GLOBAL_PLANT_00476,Malaysia,North America,12004.331864984002,Dry Process,Coal,2007,103.12188037697334,3240.440426987061,613.1025924173123,Modern,Private
GLOBAL_PLANT_00477,China,Asia,8150.669093636974,Dry Process,Coal,2022,78.71693486804793,3194.498580009887,792.7707340285514,Modern,Private
GLOBAL_PLANT_00478,China,Europe,6769.497072999599,Dry Process,Coal,1988,71.69596000069423,3164.776909896539,700.8805782375446,Modern,Private
GLOBAL_PLANT_00479,UAE,Asia,3271.6615852275527,Dry Process,Coal,1983,65.79395129581555,3167.415003518497,726.8140790141936,Modern,State-owned
GLOBAL_PLANT_00480,China,Europe,7662.34489784461,Semi-Dry,Coal,1990,98.75883552865513,3165.178756963855,675.7580326167588,Intermediate,Private
GLOBAL_PLANT_00481,India,Asia,4236.618828042728,Dry Process,Mixed,1984,106.44942823559472,3461.91981989963,752.2655141556165,Modern,State-owned
GLOBAL_PLANT_00482,India,North America,8513.145114063675,Dry Process,Coal,1972,108.01931357558882,3382.6953339477304,740.3376306016551,Intermediate,Multinational
GLOBAL_PLANT_00483,China,South America,2707.230863464752,Dry Process,Coal,2006,92.64037810785244,3325.673483411836,600.0,Modern,Private
GLOBAL_PLANT_00484,India,Asia,3947.813777986837,Dry Process,Petcoke,2022,71.86007088671272,2500.0,870.0221911282289,Traditional,State-owned
GLOBAL_PLANT_00485,China,Asia,1498.2464185864155,Dry Process,Coal,2019,81.35850403952433,3289.9384622489492,1000.0,Traditional,Private
GLOBAL_PLANT_00486,Germany,Oceania,4712.580283947201,Dry Process,Petcoke,2015,118.04697277923852,2703.308191948975,860.6237193496289,Intermediate,Private
GLOBAL_PLANT_00487,China,Asia,1857.1511702102246,Dry Process,Coal,1985,85.30742870799837,3393.8960489407477,779.7076043465772,Intermediate,State-owned
GLOBAL_PLANT_00488,China,North America,1290.9636833368397,Dry Process,Petcoke,1983,97.86835261362953,3642.3492102711543,794.5253604323784,Traditional,State-owned
GLOBAL_PLANT_00489,Indonesia,Asia,6703.5557759318835,Dry Process,Coal,1978,73.48699032850226,2922.128266223435,757.9014131986823,Modern,Private
GLOBAL_PLANT_00490,Japan,Asia,6344.145708854132,Dry Process,Petcoke,2016,101.7316609091807,3121.465783297188,809.0041583866958,Traditional,Multinational
GLOBAL_PLANT_00491,China,Asia,12574.77977558052,Dry Process,Petcoke,1976,85.84630876641845,3020.193288484101,796.2991905926766,Intermediate,Private
GLOBAL_PLANT_00492,India,Asia,2929.6824476907336,Dry Process,Coal,1983,115.93425427551527,3570.62953272704,715.8951569601705,Intermediate,Multinational
GLOBAL_PLANT_00493,China,Europe,8019.757120733014,Dry Process,Coal,1975,110.47115412413626,3228.508365581622,968.2888388947831,Modern,Private
GLOBAL_PLANT_00494,China,Asia,9518.162426506478,Dry Process,Coal,1990,85.085881068502,3718.4988141699,651.2845764290229,Intermediate,Private
GLOBAL_PLANT_00495,China,Asia,8381.05071609043,Dry Process,Mixed,1984,92.46671945304674,3324.126260884216,871.8331543194246,Intermediate,Private
GLOBAL_PLANT_00496,China,Asia,1824.7815872536946,Dry Process,Coal,2021,83.97767519918743,3272.735054190746,789.8802372682468,Intermediate,Private
GLOBAL_PLANT_00497,China,Asia,5879.553947376068,Wet Process,Coal,1977,66.6113360690998,3220.462034780851,990.0831815065744,Intermediate,Private
GLOBAL_PLANT_00498,China,North America,7608.097010533603,Dry Process,Coal,2003,77.85115140905566,3445.397629777201,834.0864599248222,Modern,State-owned
GLOBAL_PLANT_00499,Kuwait,Oceania,4957.288318751774,Dry Process,Coal,2009,98.96434655441641,2678.694140526397,764.0094462816752,Modern,Private
GLOBAL_PLANT_00500,South Korea,Asia,401.90944817702234,Dry Process,Coal,1970,101.50518996459164,3225.603186656153,775.2292801565503,Intermediate,Private
GLOBAL_PLANT_00501,India,Europe,5958.580429789868,Dry Process,Mixed,2001,97.97095807185278,3178.9860668816104,803.9906694519761,Modern,Private
GLOBAL_PLANT_00502,China,Europe,20000.0,Dry Process,Coal,2018,88.96533892082728,3417.6256481473297,685.7209305003599,Modern,Private
GLOBAL_PLANT_00503,China,Asia,3190.563664456745,Wet Process,Petcoke,2020,113.66133211441971,3143.689518237789,723.3130474882088,Modern,State-owned
GLOBAL_PLANT_00504,Brazil,Africa,2051.46096174479,Dry Process,Coal,1974,96.27083809121875,2888.379669751199,621.5056030808142,Modern,State-owned
GLOBAL_PLANT_00505,India,Asia,7692.63203872236,Wet Process,Coal,1999,109.06507656191894,3202.2052024759096,707.7023101625906,Intermediate,Multinational
GLOBAL_PLANT_00506,China,Asia,7149.901451312758,Dry Process,Coal,1991,60.0,2875.147841339497,809.390648166045,Modern,Private
GLOBAL_PLANT_00507,Spain,North America,20000.0,Dry Process,Coal,1989,60.0,2622.421336223754,830.0175049284521,Traditional,Private
GLOBAL_PLANT_00508,Brazil,Asia,1086.3277091176517,Dry Process,Mixed,1985,100.6757605567616,3418.1367444456478,602.0670305003598,Intermediate,Private
GLOBAL_PLANT_00509,Vietnam,Europe,11821.276772327641,Dry Process,Natural Gas,1976,66.50468692557021,3373.7184718084013,786.2788296955799,Intermediate,Multinational
GLOBAL_PLANT_00510,India,North America,9981.677820898962,Dry Process,Coal,1976,90.75096594573888,3340.1272831980723,856.3409950822132,Modern,State-owned
GLOBAL_PLANT_00511,India,Asia,4144.030548570116,Wet Process,Coal,2019,88.95805917950788,3590.878526583743,783.7087806623765,Intermediate,Private
GLOBAL_PLANT_00512,China,North America,7379.231515681107,Wet Process,Coal,2019,126.74801204831074,3000.4904329088226,736.6211354222199,Intermediate,Private
GLOBAL_PLANT_00513,South Africa,Asia,16904.733964322342,Wet Process,Natural Gas,1971,102.99993105887214,2770.6657571686237,758.7838854951787,Traditional,State-owned
GLOBAL_PLANT_00514,Iran,Asia,13999.52187227911,Dry Process,Natural Gas,2016,98.31718053597345,3178.9910669575866,745.9236645022778,Intermediate,State-owned
GLOBAL_PLANT_00515,China,Asia,1246.8514659967398,Dry Process,Petcoke,1983,111.73982309267348,3095.749910088227,736.3269440891943,Intermediate,Multinational
GLOBAL_PLANT_00516,China,South America,13150.168143558796,Dry Process,Coal,2000,102.36995173678078,2947.3112849689796,817.3823525244849,Traditional,Private
GLOBAL_PLANT_00517,China,Asia,4547.685376106937,Dry Process,Coal,2019,85.84646014023134,3176.0452539536614,1000.0,Modern,Multinational
GLOBAL_PLANT_00518,Brazil,Asia,5363.912423851169,Dry Process,Coal,2010,116.4295186050912,3016.5184561386245,725.6300083094817,Modern,Private
GLOBAL_PLANT_00519,South Korea,Asia,5365.991190196778,Dry Process,Coal,1983,72.80499744223451,2649.198414992951,768.1857367338573,Intermediate,Multinational
GLOBAL_PLANT_00520,China,Europe,4103.963173296675,Dry Process,Coal,1974,101.46494375067124,3067.646992761872,794.8302060624768,Modern,Multinational
GLOBAL_PLANT_00521,China,Asia,20000.0,Dry Process,Coal,1980,64.04860411727378,2859.0874499888428,731.2645565641707,Modern,State-owned
GLOBAL_PLANT_00522,China,Asia,4445.01466955963,Dry Process,Coal,2009,99.0788771503199,3269.4944214832767,909.8235803523427,Intermediate,State-owned
GLOBAL_PLANT_00523,UAE,Asia,1282.4718736666096,Dry Process,Natural Gas,1974,98.85979283545859,3003.1895725278036,600.0,Modern,Private
GLOBAL_PLANT_00524,Turkey,Asia,3064.881461780613,Dry Process,Petcoke,1998,128.52909923829327,3533.4894422423154,746.8940829621324,Intermediate,Private
GLOBAL_PLANT_00525,Turkey,Europe,6090.1845265594575,Dry Process,Coal,1980,63.70052213116441,3681.15982018036,881.8313736319963,Traditional,Private
GLOBAL_PLANT_00526,China,Asia,20000.0,Dry Process,Coal,1974,82.98225648292375,3403.814411903572,770.5905691611366,Modern,Private
GLOBAL_PLANT_00527,China,Asia,10134.630718264876,Dry Process,Coal,2018,111.45364853148288,2734.692145405004,717.9161041149708,Modern,Private
GLOBAL_PLANT_00528,China,Africa,1771.1027700751124,Dry Process,Petcoke,2023,101.70634512794615,3651.558799663712,844.0756754438764,Modern,Private
GLOBAL_PLANT_00529,China,Asia,20000.0,Dry Process,Petcoke,2001,98.60610102675007,3672.7161351121295,890.6343235397152,Modern,Multinational
GLOBAL_PLANT_00530,Iran,Oceania,6752.920609488917,Dry Process,Petcoke,2005,75.87728594082921,3205.637153392382,821.0635445215058,Modern,Private
GLOBAL_PLANT_00531,Brazil,Asia,20000.0,Dry Process,Petcoke,1984,83.18363303817142,3596.87784810066,719.8779640187116,Modern,State-owned
GLOBAL_PLANT_00532,Singapore,Europe,4096.723061011726,Dry Process,Coal,1988,119.90082016446513,3034.4974585859964,845.6203319151743,Intermediate,State-owned
GLOBAL_PLANT_00533,Singapore,Asia,9321.054952913342,Dry Process,Coal,1991,93.96981612492144,2640.126219545123,759.795069972521,Modern,Private
GLOBAL_PLANT_00534,China,Asia,13458.446835544099,Dry Process,Coal,2003,102.50719392288947,2971.914668413522,874.5186881893828,Intermediate,Private
GLOBAL_PLANT_00535,USA,Europe,20000.0,Dry Process,Coal,1986,92.69623342447042,3718.790259813427,948.3258884856591,Traditional,Private
GLOBAL_PLANT_00536,Thailand,Europe,17480.512472943235,Dry Process,Petcoke,1981,71.3382896950047,2752.676022916558,600.0,Intermediate,State-owned
GLOBAL_PLANT_00537,Turkey,Europe,13997.533298195793,Dry Process,Coal,1994,113.67620852149993,3199.8563845794483,811.1067473195633,Intermediate,Private
GLOBAL_PLANT_00538,China,Asia,3367.399024610408,Dry Process,Coal,1986,105.06464769064992,3210.2431680020636,626.4266063052373,Modern,Private
GLOBAL_PLANT_00539,China,Europe,2474.7749699892124,Dry Process,Coal,1979,141.11273674734377,3046.1077268096565,1000.0,Intermediate,State-owned
GLOBAL_PLANT_00540,China,Europe,7325.59026132098,Dry Process,Mixed,1997,74.6883724069891,3066.9435200488656,753.187546620381,Modern,Private
GLOBAL_PLANT_00541,Philippines,Asia,15059.340167413531,Dry Process,Coal,1987,111.45145842400962,3221.6747402708606,874.6373241825372,Modern,State-owned
GLOBAL_PLANT_00542,India,Europe,3762.109660915354,Dry Process,Petcoke,2020,68.76912067925997,3031.351297419582,796.4683140405104,Traditional,Private
GLOBAL_PLANT_00543,China,Europe,17644.97569840333,Dry Process,Coal,1987,98.14693135346155,2773.382450849621,719.691541928094,Modern,State-owned
GLOBAL_PLANT_00544,India,Asia,20000.0,Wet Process,Coal,2014,114.5301317812633,3264.5095828830367,707.7946952822573,Modern,Multinational
GLOBAL_PLANT_00545,India,Asia,1636.6633360393787,Dry Process,Coal,2001,60.0,3522.0099747334916,958.5679173100759,Traditional,State-owned
GLOBAL_PLANT_00546,China,Asia,1800.275801935857,Dry Process,Petcoke,1983,90.90135051516785,3460.8717555960266,895.5938060178311,Traditional,Private
GLOBAL_PLANT_00547,China,Asia,4152.849189379152,Dry Process,Coal,1985,83.7358053191476,2957.0793597830566,994.3584087377563,Modern,Private
GLOBAL_PLANT_00548,India,Asia,7109.1303510907455,Dry Process,Natural Gas,2019,80.96085403409757,2824.631625386697,805.5453335157699,Modern,State-owned
GLOBAL_PLANT_00549,China,Asia,2618.9259854130846,Dry Process,Coal,1987,102.70425304518709,3114.7436353535663,828.7919621246,Intermediate,Private
GLOBAL_PLANT_00550,USA,Asia,20000.0,Dry Process,Coal,1985,117.4137141284519,3670.3374529386992,773.2808434344712,Intermediate,Private
GLOBAL_PLANT_00551,China,Asia,8175.3616541127985,Dry Process,Natural Gas,1986,92.3344256954169,3393.6794236878636,771.2917796884991,Modern,State-owned
GLOBAL_PLANT_00552,Iran,Asia,5153.010870577563,Wet Process,Coal,1976,99.1097285512004,3411.18940303827,695.8113067522631,Intermediate,Private
GLOBAL_PLANT_00553,China,Europe,877.3522554948254,Dry Process,Coal,1981,97.28617506118495,3466.9570855356483,808.4010190924351,Traditional,Private
GLOBAL_PLANT_00554,China,South America,1013.3541216287953,Dry Process,Petcoke,2003,95.03607012712828,3326.229968755576,721.0753405113803,Modern,Multinational
GLOBAL_PLANT_00555,Russia,Asia,6885.7621371521045,Semi-Dry,Coal,1979,73.21314724575788,3236.1825642840736,844.1908922164203,Traditional,Private
GLOBAL_PLANT_00556,China,Africa,380.2714153228133,Dry Process,Petcoke,1974,117.16889203445785,3398.6920689943904,817.001021898021,Traditional,Private
GLOBAL_PLANT_00557,China,Asia,16566.947774840573,Dry Process,Coal,1990,100.90390736317671,3036.150168734594,828.7682043675723,Modern,State-owned
GLOBAL_PLANT_00558,China,Asia,4065.1884771646696,Dry Process,Coal,1972,102.89762980005155,2775.6610965901036,967.5129939690225,Intermediate,Multinational
GLOBAL_PLANT_00559,USA,Asia,20000.0,Dry Process,Coal,1988,78.86980741948835,3416.899080387297,796.2282050234409,Modern,Private
GLOBAL_PLANT_00560,India,Asia,20000.0,Dry Process,Petcoke,2014,85.8155920402152,3571.3214317247675,875.6727002853428,Intermediate,State-owned
GLOBAL_PLANT_00561,India,Europe,3953.1227568116924,Wet Process,Coal,2013,91.47731604578443,2864.5304181931906,1000.0,Intermediate,State-owned
GLOBAL_PLANT_00562,China,Europe,4325.986980703772,Dry Process,Petcoke,2004,64.31750613102297,3446.57644472477,930.6617069295048,Modern,Private
GLOBAL_PLANT_00563,China,Asia,16231.317220097973,Dry Process,Natural Gas,1975,61.239313496046435,3704.229714016457,915.3169698454844,Intermediate,Private
GLOBAL_PLANT_00564,China,Asia,20000.0,Wet Process,Coal,1983,82.98504138722865,3199.326139472864,769.33117844795,Traditional,Private
GLOBAL_PLANT_00565,China,Asia,688.3966039517767,Dry Process,Coal,1973,105.4504153288478,2954.599344577476,822.9643055567797,Modern,State-owned
GLOBAL_PLANT_00566,China,Asia,576.1392826232662,Dry Process,Coal,2014,81.93725220140118,3236.9056020580265,668.1723707970058,Modern,State-owned
GLOBAL_PLANT_00567,China,Asia,2329.8478251553106,Dry Process,Coal,2020,74.62389604818573,3034.8398095397897,849.8914400964414,Modern,Private
GLOBAL_PLANT_00568,China,Asia,9890.056127806958,Wet Process,Coal,1987,78.7062869352466,3014.9809670130794,827.4460177613842,Intermediate,State-owned
GLOBAL_PLANT_00569,Italy,Europe,8921.75815391821,Dry Process,Petcoke,1998,85.89315153709374,3329.9552201814627,802.3385125156182,Traditional,State-owned
GLOBAL_PLANT_00570,China,South America,17742.63441026356,Dry Process,Mixed,2004,87.92282074359792,2718.8811574910314,902.7194788242859,Traditional,Private
GLOBAL_PLANT_00571,China,Asia,1164.8678964459468,Dry Process,Natural Gas,2021,138.31042904413113,2766.8213232523317,679.2225177575604,Intermediate,State-owned
GLOBAL_PLANT_00572,USA,South America,305.0962694780695,Dry Process,Natural Gas,2007,116.09241256974636,3205.787264112183,963.4862851160347,Intermediate,Private
GLOBAL_PLANT_00573,China,Asia,13761.319962069574,Wet Process,Natural Gas,1985,115.49548224563456,3193.3074383262706,890.1764687940283,Modern,Multinational
GLOBAL_PLANT_00574,India,Asia,1819.22246624988,Dry Process,Coal,1989,118.37160728546763,3303.0663731119807,792.9366020348026,Modern,Private
GLOBAL_PLANT_00575,Iran,Asia,436.0751377253428,Dry Process,Petcoke,1993,75.02358261331901,3762.567616545017,785.1270412182606,Intermediate,State-owned
GLOBAL_PLANT_00576,Vietnam,Asia,5849.295438744651,Wet Process,Natural Gas,2004,70.55270770025521,3231.354210822746,848.0611215248595,Intermediate,State-owned
GLOBAL_PLANT_00577,China,Africa,12731.198386182277,Dry Process,Coal,2013,72.86259416931887,3379.4516451004383,952.085123206378,Intermediate,Private
GLOBAL_PLANT_00578,Mexico,Asia,4245.145787303142,Dry Process,Mixed,2020,121.69012266675676,2907.3401193156105,810.1607718690011,Traditional,Multinational
GLOBAL_PLANT_00579,China,Asia,2837.2255554935355,Dry Process,Coal,1988,84.05616422235018,3430.3812990549613,814.4030901979227,Intermediate,State-owned
GLOBAL_PLANT_00580,China,Asia,4059.2979601503216,Dry Process,Petcoke,1973,69.97287635521425,3042.0827404667966,801.8118477625871,Intermediate,Multinational
GLOBAL_PLANT_00581,China,Asia,3150.45033508073,Dry Process,Petcoke,2002,86.38007599560373,3221.426249774328,978.2024112701472,Modern,Private
GLOBAL_PLANT_00582,Australia,North America,974.9083491150067,Wet Process,Mixed,1971,90.22788936570745,3167.3454124792515,763.1116897062976,Traditional,Private
GLOBAL_PLANT_00583,China,Asia,2084.7061470036188,Dry Process,Coal,1982,100.36826547389124,3509.8922704742095,797.0492401380928,Intermediate,Multinational
GLOBAL_PLANT_00584,China,Asia,9186.918840058823,Dry Process,Petcoke,2014,100.01902041424086,2807.0070336875,946.3435654260994,Traditional,State-owned
GLOBAL_PLANT_00585,India,Asia,7230.144127864255,Dry Process,Coal,1999,78.43638872252984,2515.0284096154883,814.7010833612864,Intermediate,State-owned
GLOBAL_PLANT_00586,China,Asia,6012.956081933644,Dry Process,Coal,2003,108.71312785027422,3135.9701908736224,913.7058860045522,Intermediate,Multinational
GLOBAL_PLANT_00587,China,Asia,1488.9431050449036,Dry Process,Petcoke,1999,82.21612932499684,3340.5593770715373,708.8719943097042,Intermediate,Private
GLOBAL_PLANT_00588,China,Asia,3952.866162147193,Dry Process,Coal,2020,91.87447326589914,3245.68081274225,779.4707478371486,Modern,Private
GLOBAL_PLANT_00589,China,Asia,360.510810671549,Wet Process,Petcoke,2023,108.7354814100671,3569.6612712241736,948.4434038440229,Intermediate,Private
GLOBAL_PLANT_00590,China,Europe,6088.5911559716305,Dry Process,Coal,1993,82.16357192111317,3331.2118022539007,732.3660284236455,Traditional,State-owned
GLOBAL_PLANT_00591,China,Europe,20000.0,Dry Process,Coal,2017,83.61297152837724,3030.845500442042,784.8700960230293,Modern,State-owned
GLOBAL_PLANT_00592,India,Europe,838.0195600427486,Dry Process,Petcoke,2013,106.83336099386261,2502.373953758096,825.6685230891478,Modern,Multinational
GLOBAL_PLANT_00593,China,Asia,2433.0156910397695,Wet Process,Coal,2002,77.84533646789961,3128.8063297414346,701.0845482007013,Intermediate,Private
GLOBAL_PLANT_00594,China,Asia,7294.8808991202495,Dry Process,Coal,2010,87.30415952791859,3508.3877006773396,758.6189881378103,Modern,State-owned
GLOBAL_PLANT_00595,Japan,Asia,20000.0,Dry Process,Mixed,2018,106.11484356085785,3082.385665199866,811.2636681825641,Intermediate,Multinational
GLOBAL_PLANT_00596,China,Europe,2870.1812510623563,Dry Process,Coal,1979,136.0818488287195,3208.496079103329,804.6681734161962,Intermediate,State-owned
GLOBAL_PLANT_00597,India,Asia,2141.580966988889,Wet Process,Petcoke,1987,107.10809009525494,3326.4080762920125,928.0352020837136,Modern,Private
GLOBAL_PLANT_00598,China,Asia,462.7987197956999,Dry Process,Coal,1988,104.45279525980024,2895.412287725055,954.1457194832253,Traditional,State-owned
GLOBAL_PLANT_00599,China,Asia,5564.29602450575,Dry Process,Coal,1976,105.61603167345459,3386.9707689916454,714.3915127999089,Intermediate,Multinational
GLOBAL_PLANT_00600,China,Asia,20000.0,Dry Process,Coal,1988,73.53619451865902,3691.1365370005115,811.1268519167489,Traditional,Multinational
GLOBAL_PLANT_00601,China,Asia,6855.661966946029,Dry Process,Coal,1993,97.31193477359815,3148.155994431978,867.4248308424766,Intermediate,State-owned
GLOBAL_PLANT_00602,China,Asia,4785.114463796605,Dry Process,Coal,1984,94.40467023327197,2861.280673450309,951.6347465799197,Traditional,Multinational
GLOBAL_PLANT_00603,China,Europe,7233.648149750928,Dry Process,Coal,2010,101.43169080745513,3180.019691893408,871.8490297317129,Modern,Private
GLOBAL_PLANT_00604,China,Asia,4849.784719729262,Dry Process,Coal,2011,97.33016104951741,2532.6847674173396,829.0913401592331,Modern,Private
GLOBAL_PLANT_00605,China,Asia,1852.669319045291,Semi-Dry,Coal,1992,102.59399354834225,3301.070979192985,866.6542531982631,Modern,Multinational
GLOBAL_PLANT_00606,China,Asia,13199.522039805413,Wet Process,Coal,2021,88.77065610201596,3335.6823132945738,867.376883433626,Intermediate,Private
GLOBAL_PLANT_00607,China,Asia,6444.058533935422,Dry Process,Coal,2021,96.17217834743586,3702.6908881536688,707.2285707715631,Traditional,Private
GLOBAL_PLANT_00608,China,Asia,5019.752468068755,Dry Process,Coal,1973,70.44342867886016,3141.8015622300127,819.2798792506269,Intermediate,Private
GLOBAL_PLANT_00609,China,Europe,1524.7119215055043,Dry Process,Natural Gas,2007,88.60185443994172,3322.545601443941,945.9160994188692,Traditional,Private
GLOBAL_PLANT_00610,India,Asia,20000.0,Dry Process,Petcoke,1973,122.81667096353287,2941.6135692842295,779.2643231305996,Modern,State-owned
GLOBAL_PLANT_00611,China,Europe,10912.271868408217,Dry Process,Petcoke,1974,101.37616679256512,3093.0718638424764,812.9446642547445,Modern,Private
GLOBAL_PLANT_00612,USA,Asia,2531.3169886568835,Dry Process,Coal,2010,94.58157925233846,2742.4443690013404,775.7483550473978,Traditional,Multinational
GLOBAL_PLANT_00613,India,Asia,16353.379045443948,Dry Process,Natural Gas,2013,132.92246552508692,3141.563113615029,600.0,Intermediate,Multinational
GLOBAL_PLANT_00614,China,Europe,2705.1563607066328,Dry Process,Petcoke,1992,67.78330043397841,3108.4072539444305,802.059017723468,Intermediate,Private
GLOBAL_PLANT_00615,Russia,Asia,1922.9116659432061,Dry Process,Petcoke,2009,72.8108888910756,3289.7599298266687,830.1791930652872,Modern,Private
GLOBAL_PLANT_00616,Canada,Asia,1975.0643498829631,Dry Process,Coal,2022,129.25422822552545,3012.9209359002084,748.7506609119098,Traditional,State-owned
GLOBAL_PLANT_00617,China,Asia,586.8197696399603,Dry Process,Mixed,2006,95.91921872097868,3225.0036052925275,684.5363051115272,Intermediate,State-owned
GLOBAL_PLANT_00618,China,Asia,8654.639863349146,Dry Process,Petcoke,1980,90.14833927420412,3099.9859833177,711.939354021835,Intermediate,Private
GLOBAL_PLANT_00619,Brazil,Europe,546.0039149700303,Wet Process,Natural Gas,1980,71.01591349808714,3100.550183510146,876.4187616135564,Modern,Private
GLOBAL_PLANT_00620,India,Asia,1125.3702847476475,Dry Process,Coal,1982,103.95392532790024,3224.108697788909,997.2524773046905,Intermediate,Private
GLOBAL_PLANT_00621,China,Europe,407.1958970203098,Dry Process,Coal,1983,105.88919739054924,3212.156882695103,938.2433340905433,Traditional,Private
GLOBAL_PLANT_00622,China,North America,4432.488168354911,Dry Process,Coal,1977,73.11011278330207,3428.3522117154916,665.5653995169448,Traditional,Private
GLOBAL_PLANT_00623,China,Asia,4103.581662941027,Dry Process,Coal,1994,92.19448828899144,3163.8070897610496,885.4627310550703,Modern,State-owned
GLOBAL_PLANT_00624,China,South America,3320.8117803514597,Wet Process,Natural Gas,1987,88.28968335933868,3095.034395263099,733.683762419071,Modern,State-owned
GLOBAL_PLANT_00625,India,Asia,1406.566301814252,Dry Process,Coal,2020,100.11954292837542,3145.7577664738324,741.7732937491223,Intermediate,State-owned
GLOBAL_PLANT_00626,China,Africa,1203.8975078513877,Dry Process,Coal,2013,72.61499515558712,2985.6007649477024,753.8024402028716,Modern,Private
GLOBAL_PLANT_00627,China,Asia,8580.468856389825,Dry Process,Coal,2013,120.03894909026315,3092.0266719299984,870.6066949855431,Intermediate,State-owned
GLOBAL_PLANT_00628,India,Asia,2538.5229673409635,Dry Process,Coal,1987,113.31647563195209,3809.3476139219692,895.9253376449038,Modern,Private
GLOBAL_PLANT_00629,China,Asia,7184.132013400786,Semi-Dry,Coal,1979,87.73648882534368,2926.19637179124,790.1968928720212,Modern,Private
GLOBAL_PLANT_00630,China,Asia,1698.8410744427856,Dry Process,Petcoke,1976,90.67162576723257,3116.4030998362073,791.8929258991975,Intermediate,State-owned
GLOBAL_PLANT_00631,India,Asia,6107.515196660117,Dry Process,Coal,2019,92.27155699444768,3083.753401019093,846.4263743235794,Intermediate,State-owned
GLOBAL_PLANT_00632,Japan,Europe,20000.0,Dry Process,Coal,2013,79.43382893986993,3125.84851632668,856.7994539524242,Intermediate,Private
GLOBAL_PLANT_00633,China,Asia,9930.826244453678,Dry Process,Coal,1983,86.13141163529929,3100.6282073364814,917.6225706758529,Traditional,State-owned
GLOBAL_PLANT_00634,China,Asia,2996.209947571121,Dry Process,Coal,1984,89.59459264650782,3283.7720303663,671.5628024490801,Modern,Multinational
GLOBAL_PLANT_00635,China,Europe,6691.803942800124,Dry Process,Coal,1985,127.25736741414256,2686.947469582462,802.002733980403,Intermediate,Private
GLOBAL_PLANT_00636,China,Asia,3681.964758902449,Dry Process,Petcoke,1971,113.93236616660873,3511.1514417596013,693.1975624108823,Modern,State-owned
GLOBAL_PLANT_00637,China,Africa,4961.464417635723,Dry Process,Petcoke,1999,113.69309414673248,3389.774839892659,794.9057720936597,Intermediate,Multinational
GLOBAL_PLANT_00638,China,Europe,3325.1389358060237,Wet Process,Petcoke,1999,102.39851226008781,2827.1385241810594,777.3824712319239,Modern,State-owned
GLOBAL_PLANT_00639,China,Africa,4035.145957601889,Dry Process,Petcoke,1987,72.65345982137531,2519.2768181142796,795.3250546097298,Modern,Private
GLOBAL_PLANT_00640,China,Europe,6339.226416672787,Dry Process,Coal,2000,94.17017790845242,2906.8783561575797,720.0257111889468,Modern,Private
GLOBAL_PLANT_00641,China,Asia,1492.1444023565243,Dry Process,Mixed,2013,114.4097691922676,3127.2000615718634,651.2710206792572,Modern,Private
GLOBAL_PLANT_00642,China,Asia,1452.360448886077,Dry Process,Petcoke,2017,69.83470741265424,3974.0875696072326,600.0,Traditional,Private
GLOBAL_PLANT_00643,China,Europe,928.6658027571691,Dry Process,Natural Gas,1982,107.73106413746528,3362.977089492282,786.881984573516,Intermediate,State-owned
GLOBAL_PLANT_00644,China,Asia,720.3049576260372,Dry Process,Coal,1989,141.45218450525533,2657.7231052455627,756.8998894167061,Traditional,Private
GLOBAL_PLANT_00645,China,Asia,1140.5441696956125,Dry Process,Natural Gas,2018,116.23633291979463,2993.1033485297166,732.4062335196173,Intermediate,Multinational
GLOBAL_PLANT_00646,Japan,Asia,5951.240761621287,Dry Process,Petcoke,2019,123.28058271123975,3184.036269118105,932.2548462831661,Modern,Private
GLOBAL_PLANT_00647,China,Africa,1683.541655033624,Dry Process,Petcoke,2004,99.36677500884322,3276.105066289429,714.0561813204689,Modern,State-owned
GLOBAL_PLANT_00648,India,Asia,9102.800178344347,Dry Process,Coal,1992,114.3586389752998,2805.5753419068733,941.6834082138803,Modern,Private
GLOBAL_PLANT_00649,USA,Asia,5123.824944022938,Dry Process,Petcoke,2011,80.6429357129193,3159.5029316068817,962.3843744269257,Modern,Private
GLOBAL_PLANT_00650,China,Asia,463.031434038904,Dry Process,Mixed,2002,110.91727624682453,2984.708258716838,604.909953321062,Intermediate,State-owned
GLOBAL_PLANT_00651,China,Asia,10785.637867950565,Wet Process,Petcoke,2007,108.08776268121527,2868.872431219305,809.238145899897,Intermediate,Private
GLOBAL_PLANT_00652,China,Asia,13003.29901598851,Wet Process,Coal,2004,100.79822348075326,3277.878694009686,760.030350916401,Modern,Private
GLOBAL_PLANT_00653,China,Asia,1491.242270552229,Dry Process,Natural Gas,2020,121.32014839436997,3432.1631520328465,600.0,Modern,Private
GLOBAL_PLANT_00654,India,Asia,8137.4313601284275,Dry Process,Coal,2005,84.22430324305223,3452.312383088486,655.5358746931586,Modern,Private
GLOBAL_PLANT_00655,China,Europe,1758.4747889089986,Dry Process,Coal,1989,91.25884967052674,3372.3159053401628,877.4936107108474,Modern,State-owned
